<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.01.08	368.00	369.86	327.10	350.15	70846	0	221
2021.01.09	350.10	448.89	340.11	436.30	72328	0	221
2021.01.10	436.30	500.24	430.70	485.61	90891	0	221
2021.01.11	485.80	493.26	326.40	368.46	92187	0	221
2021.01.12	368.50	420.00	363.00	380.88	88881	0	221
2021.01.13	380.77	405.40	355.50	405.20	86263	0	221
2021.01.14	405.20	441.92	396.90	418.74	72198	0	221
2021.01.15	418.74	438.41	372.10	398.00	93272	0	221
2021.01.16	398.00	423.50	390.66	402.62	86874	0	401
2021.01.17	402.43	407.97	381.00	401.11	84502	0	401
2021.01.18	401.11	420.21	387.41	405.80	80992	0	401
2021.01.19	405.81	452.60	405.72	429.44	85834	0	401
2021.01.20	429.31	433.17	388.02	406.92	91048	0	401
2021.01.21	406.92	410.33	351.41	356.10	92504	0	401
2021.01.22	356.10	369.47	320.88	362.18	88948	0	401
2021.01.23	362.18	366.48	343.00	353.80	83458	0	401
2021.01.24	353.79	366.85	345.14	353.43	83212	0	401
2021.01.25	353.43	380.82	351.58	359.59	75989	0	401
2021.01.26	359.62	359.74	338.96	346.01	71924	0	401
2021.01.27	346.00	352.49	304.01	313.20	76414	0	401
2021.01.28	313.20	329.57	305.50	329.52	59467	0	401
2021.01.29	329.53	366.50	322.18	333.02	33059	0	401
2021.01.30	333.03	343.60	321.50	339.76	74734	0	401
2021.01.31	339.76	341.88	321.00	325.51	62388	0	401
2021.02.01	325.51	366.08	320.10	339.88	73293	0	401
2021.02.02	339.71	356.98	337.31	352.88	65664	0	401
2021.02.03	352.94	372.09	352.82	368.00	63084	0	401
2021.02.04	368.00	375.93	343.10	356.90	58835	0	401
2021.02.05	356.89	366.32	347.80	361.91	62474	0	401
2021.02.06	361.87	405.21	361.72	383.61	43447	0	401
2021.02.07	383.61	386.00	355.00	367.07	43633	0	401
2021.02.08	367.04	398.84	361.01	392.53	58391	0	401
2021.02.09	392.53	423.33	390.00	418.03	71505	0	401
2021.02.10	418.03	443.35	385.23	403.94	77843	0	401
2021.02.11	403.94	443.88	400.98	427.14	72502	0	401
2021.02.12	427.25	459.95	419.30	457.76	82581	0	401
2021.02.13	457.76	551.94	447.71	526.71	52990	0	401
2021.02.14	527.24	601.99	524.98	598.85	53720	0	401
2021.02.15	598.79	634.86	501.00	583.43	98017	0	401
2021.02.16	583.55	612.28	550.82	563.04	99068	0	401
2021.02.17	563.04	602.32	557.16	601.29	101216	0	401
2021.02.18	601.29	603.69	571.00	585.66	78201	0	401
2021.02.19	585.66	610.44	563.10	589.20	82260	0	401
2021.02.20	589.24	611.89	568.22	573.02	43865	0	401
