<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.10.28	24.376	24.560	23.017	23.369	71516	0	12
2020.10.29	23.368	23.577	22.582	23.239	86787	0	12
2020.10.30	23.270	23.809	23.167	23.641	89046	0	12
2020.11.02	23.576	24.160	23.386	24.089	97575	0	12
2020.11.03	24.062	24.384	23.897	24.225	73551	0	12
2020.11.04	24.203	24.490	23.215	23.886	120051	0	12
2020.11.05	23.882	25.464	23.874	25.349	108731	0	12
2020.11.06	25.348	25.839	24.885	25.610	101185	0	12
2020.11.09	25.742	26.001	23.566	24.067	120481	0	12
2020.11.10	24.078	24.489	23.896	24.214	95465	0	12
2020.11.11	24.198	24.425	23.771	24.273	72072	0	12
2020.11.12	24.266	24.395	24.028	24.272	60430	0	12
2020.11.13	24.262	24.811	24.148	24.655	59154	0	12
2020.11.16	24.696	25.066	24.210	24.761	61307	0	12
2020.11.17	24.746	24.803	24.356	24.465	57537	0	12
2020.11.18	24.470	24.698	24.196	24.322	55461	0	12
2020.11.19	24.314	24.370	23.630	24.031	61630	0	12
2020.11.20	24.044	24.520	23.895	24.167	52537	0	12
2020.11.23	24.140	24.389	23.419	23.587	55663	0	12
2020.11.24	23.582	23.664	22.921	23.262	67418	0	12
2020.11.25	23.256	23.513	23.092	23.326	50737	0	12
2020.11.26	23.318	23.473	23.172	23.314	21668	0	12
2020.11.27	23.282	23.319	22.330	22.675	37677	0	12
2020.11.30	22.687	22.740	21.889	22.613	66654	0	12
2020.12.01	22.614	24.046	22.580	23.993	64654	0	12
2020.12.02	23.986	24.317	23.539	24.085	63210	0	12
2020.12.03	24.069	24.274	23.734	24.048	58678	0	12
2020.12.04	24.034	24.408	23.922	24.179	56391	0	12
2020.12.07	24.196	24.772	23.515	24.471	57120	0	12
2020.12.08	24.467	24.858	24.423	24.536	47154	0	12
2020.12.09	24.542	24.583	23.581	23.941	61405	0	12
2020.12.10	23.936	24.277	23.709	23.976	48279	0	12
2020.12.11	23.979	24.113	23.594	23.943	43293	0	12
2020.12.14	23.961	24.229	23.660	23.816	43585	0	12
2020.12.15	23.826	24.555	23.820	24.489	47854	0	12
2020.12.16	24.484	25.489	24.435	25.338	70541	0	12
2020.12.17	25.298	26.094	25.147	26.056	57823	0	12
2020.12.18	26.034	26.122	25.648	25.796	49175	0	12
2020.12.21	25.838	27.405	24.958	26.157	102307	0	12
2020.12.22	26.174	26.572	25.068	25.172	80339	0	12
2020.12.23	25.154	25.786	25.050	25.534	62090	0	12
2020.12.24	25.529	25.902	25.407	25.797	35611	0	12
2020.12.28	25.913	26.766	25.873	26.234	57330	0	12
2020.12.29	26.236	26.604	25.940	26.196	58351	0	12
2020.12.30	26.188	26.665	26.132	26.661	43417	0	12
2020.12.31	26.652	26.700	26.207	26.384	36720	0	12
2021.01.04	26.706	27.559	26.625	27.222	67735	0	12
2021.01.05	27.190	27.682	26.981	27.540	58303	0	12
2021.01.06	27.539	27.918	26.591	27.289	89216	0	12
2021.01.07	27.268	27.351	26.911	27.124	64587	0	12
2021.01.08	27.142	27.204	24.463	25.413	95536	0	12
2021.01.11	25.281	25.498	24.328	24.891	82440	0	12
2021.01.12	24.899	25.630	24.899	25.539	63658	0	12
2021.01.13	25.538	25.678	25.123	25.194	56543	0	12
2021.01.14	25.198	25.887	25.039	25.495	65520	0	12
2021.01.15	25.505	25.785	24.577	24.755	76337	0	12
2021.01.18	24.750	25.152	24.088	24.957	54949	0	12
2021.01.19	24.929	25.403	24.907	25.201	68754	0	12
2021.01.20	25.204	25.877	25.028	25.822	77969	0	12
2021.01.21	25.798	26.045	25.629	25.921	66489	0	12
2021.01.22	25.935	25.958	25.021	25.467	77888	0	12
2021.01.25	25.507	25.760	25.155	25.326	78850	0	12
2021.01.26	25.314	25.647	25.182	25.451	60952	0	12
2021.01.27	25.450	25.481	24.690	25.254	74986	0	12
2021.01.28	25.246	26.965	24.853	26.466	102438	0	12
2021.01.29	26.511	27.651	26.041	26.986	109107	0	12
2021.02.01	28.668	30.080	27.952	29.012	147762	0	12
2021.02.02	28.803	28.913	26.275	26.665	107408	0	12
2021.02.03	26.760	27.184	26.480	26.870	73484	0	12
2021.02.04	26.851	26.916	25.892	26.337	81569	0	12
2021.02.05	26.345	27.039	26.191	26.898	63386	0	12
2021.02.08	27.058	27.574	26.838	27.269	60667	0	12
2021.02.09	27.214	27.805	27.056	27.254	59951	0	12
2021.02.10	27.247	27.525	26.820	26.987	58830	0	12
2021.02.11	26.999	27.280	26.694	26.957	41985	0	12
2021.02.12	26.937	27.428	26.841	27.334	43023	0	12
2021.02.15	27.368	27.696	27.355	27.571	27928	0	13
2021.02.16	27.587	27.947	26.825	27.218	60471	0	12
2021.02.17	27.210	27.415	26.853	27.373	63242	0	12
2021.02.18	27.362	27.516	26.858	27.017	61897	0	12
2021.02.19	27.027	27.602	26.152	27.248	65150	0	12
2021.02.22	27.333	28.264	27.253	28.117	71619	0	30
2021.02.23	28.151	28.309	27.236	27.657	69073	0	30
2021.02.24	27.655	28.016	27.303	27.922	68668	0	30
2021.02.25	27.922	28.189	27.253	27.396	91169	0	30
2021.02.26	27.413	27.576	26.117	26.650	103040	0	30
2021.03.01	26.651	27.058	26.420	26.541	68273	0	30
2021.03.02	26.528	26.887	25.823	26.737	77808	0	30
2021.03.03	26.737	26.808	25.819	26.063	72073	0	30
2021.03.04	26.045	26.285	25.032	25.333	87083	0	30
2021.03.05	25.269	25.444	24.808	25.209	89334	0	30
2021.03.08	25.395	25.899	24.932	25.108	82736	0	30
2021.03.09	25.085	26.115	25.016	25.902	67083	0	30
2021.03.10	25.913	26.204	25.525	26.193	55398	0	30
2021.03.11	26.182	26.436	25.817	26.095	53835	0	30
2021.03.12	26.110	26.149	25.371	25.455	33934	0	30
